Page url,Poster,Name,Organizer,Description,Category,Highlights,Refund Policy,Address,Price,Date & Time
https://www.eventbrite.ca/e/noir-at-night-the-all-black-party-edition-2026-tickets-1980776085593,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176124340%2F301665043469%2F1%2Foriginal.20260129-012301?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C729%2C1080%2C540&s=5b6a2d9ed4c2e6acae0e144f555f22a1,NOIR AT NIGHT - THE ALL BLACK PARTY EDITION 2026,FBN ENTERTAINMENT,"When the lights go low, the energy goes up","Music, Alternative","Free parking, ages 21+, In person, Doors at 10:00 PM",No Refunds,"Durham, Durham, ON L1s 6w9, Canada",CAD 12.5 - CAD 268.93,Jul 4 at 10:00 PM EDT
https://www.eventbrite.com/e/gateway-to-china-e-commerce-market-insights-toronto-stop-tickets-1980151620802,https://cdn.evbuc.com/images/1175031121/442177730014/1/logo.20260116-062402,Gateway to China: E-commerce Market Insights (Toronto Stop),Consulate General of Canada in Shanghai,Connecting Canadian Brands with China’s Digital Future,,,Refunds up to 7 days before event,"100 Adelaide Street West, Toronto, ON M5H 0B3, Canada",Free,Mar 5 at 9:00 AM EST
https://www.eventbrite.com/e/pmp-live-instructor-led-certification-training-bootcamp-lancaster-ny-tickets-1246910876999,https://cdn.evbuc.com/images/888704913/2032768092403/1/logo.20241031-082102,"PMP Live Instructor Led Certification Training Bootcamp Lancaster, NY",Shine BrightX is a Leading Training Providers,Join our PMP Online Certification Training Bootcamp Course to boost your project management skills!,"Business, Career","8 hours, In person",Refunds up to 7 days before event,"Lancaster, Lancaster, NY 10352, United States",482.02 USD,Feb 21 at 9:00 AM
https://www.eventbrite.ca/e/south-leaside-monday-group-membership-2025-2026-tickets-1680338982129,https://cdn.evbuc.com/images/1171384501/1702655849763/1/logo.20251120-011735,South Leaside Monday Group Membership 2025-2026,South Leaside Monday Group,SLMG's Membership fee for the 2025-2026 year. Become a member and gain access to all our perks!,"Community, Other",In person,No Refunds,"110 Rumsey Road, Toronto, ON M4G 1P2, Canada",CAD 43.93 - CAD 65.23,Sep 9 at 6:00 PM EDT
https://www.eventbrite.ca/e/bostwick-book-club-ages-10-13-tickets-1981250478515,https://cdn.evbuc.com/images/974126473/1612861740323/1/logo.20250303-210117,Bostwick Book Club (Ages 10-13),London Public Library,Bostwick Book Club (Ages 10-13),"Family & Education, Education","1 hour, In person",Refunds up to 7 days before event,"501 Southdale Road West, London, ON N6K 3X4, Canada",CAD 0.0,Feb 24 at 6:30 PM EST
https://www.eventbrite.ca/e/2026-acce-lunar-new-year-celebration-tickets-1974243017009,https://cdn.evbuc.com/images/1172310684/67356372085/1/logo.20251204-141601,2026 ACCE Lunar New Year Celebration,Association of Chinese Canadian Entrepreneurs (ACCE),2026 ACCE Lunar New Year Celebration,,,Refunds up to 7 days before event,"5000 Highway 7, Markham, ON L3R 1N1, Canada",CAD 148.0,Feb 25 at 6:15 PM EST
https://www.eventbrite.ca/e/elevate-2026-business-strategies-for-success-tickets-1981743706774,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176093422%2F224136329974%2F1%2Foriginal.20260128-195652?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6912%2C3456&s=9449539ba6bfcc3ed28af72afec7ac7b,Elevate 2026 – Business Strategies for Success,HRBG HR MasterClass and Networking Groups,"Work smarter, not harder: practical strategies to elevate your business in 2026.","Business, Startups","3 hours 30 minutes, In person",Refunds up to 7 days before event,"177 Queens Avenue, London, ON N6A 1J1, Canada",Free,Mar 25 at 8:30 AM EDT
https://www.eventbrite.com/e/london-card-show-bmo-centre-may-23rd-2026-tickets-1970629081631,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171051618%2F2777697252731%2F1%2Foriginal.20251115-202912?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=19%2C0%2C1168%2C584&s=fcb779a9a71f70cd7318f5c9f0c88de7,"London Card Show - BMO Centre - MAY 23RD, 2026",,"Join us for the London Card Show at the BMO Centre on May 23RD, 2026 from 9am–4pm! Enjoy **free parking and free admission**",Other,"Free parking, 7 hours, all ages, In person",Refunds up to 7 days before event,"295 Rectory Street, London, ON N5Z 0A3, Canada",Free,May 23 at 9:00 AM EDT
https://www.eventbrite.ca/e/happy-member-appreciation-month-canfitpro-global-conference-trade-show-tickets-1743407872879,https://cdn.evbuc.com/images/1140289903/2835549362451/1/logo.20250930-171813,HAPPY MEMBER APPRECIATION MONTH! - canfitpro GLOBAL Conference & Trade Show,canfitpro,"This month, we are rolling back the price of a Two-Day Full Conference experience to $399+tax* for canfitpro Members!",,,Refunds up to 15 days before event,"222 Bremner Boulevard, Toronto, ON M5V 2T6, Canada",450.87 CAD,Aug 14 at 12:00 AM EDT
https://www.eventbrite.ca/e/2026-robotics-march-break-camp-holland-bloorview-first-robotics-tickets-1963262624359,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F457007579%2F278393473862%2F1%2Foriginal.20191004-150627?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=30%2C91%2C1502%2C751&s=4c953f345f1af20885cd559c6e155b83,2026 Robotics March Break Camp Holland Bloorview FIRST Robotics,Holland Bloorview FIRST Robotics Program,"Explore robotics through hands-on projects, coding, and teamwork. Build, program, and innovate with cutting-edge tech. Join us!",,,Refunds up to 7 days before event,"150 Kilgour Road, Toronto, ON M4G 1R8, Canada",Free,Mar 16 at 9:00 AM EDT
https://www.eventbrite.ca/e/dragons-den-2026-london-tickets-1982683688284,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F975214173%2F139495205689%2F1%2Foriginal.20250304-203001?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=d445350144f9b0e3af04a639b933eb01,DRAGONS’ DEN 2026- LONDON,Morrissette Institute for Entrepreneurship,Welcome to the first step in the journey towards braving the Dragons Den! Join us for a panel discussion and see auditions for season 21.,"School Activities, Public Speaker","1 hour, In person",Refunds up to 7 days before event,"1151 Richmond Street, London, ON N6A 3K7, Canada",Free,Mar 11 at 11:00 AM EDT
https://www.eventbrite.ca/e/she-west-indian-international-womens-day-meet-greet-tickets-1982634963547,https://cdn.evbuc.com/images/1177094312/438154624034/1/logo.20260209-194102,S.H.E. West Indian - International Women's Day Meet & Greet,EMPOWER YOU by Sandy Maeck,S.H.E. West Indian is honored to host our first event of 2026 in celebration of International Women’s Day,"Community, Heritage","2 hours, In person",Refunds up to 7 days before event,"400 Monarch Avenue #Unit 11, Ajax, ON L1S 3W6, Canada",CAD 0.0,Mar 8 at 1:00 PM EDT
https://www.eventbrite.com/e/bed-by-10pm-returns-to-london-tickets-1978883882964,https://cdn.evbuc.com/images/1173445671/2550823234151/1/logo.20251223-111705,Bed By 10pm Returns To London!,Bed By 10,The Ultimate 30+ Daytime Clubbing Experience,,,No Refunds,"545 Richmond Street, London, ON N6A 3E9, Canada",CAD 65.23,Mar 7 at 4:00 PM EST
https://www.eventbrite.com/e/2026-tuesday-night-acoustic-jam-tickets-1982638563314,https://cdn.evbuc.com/images/1177019396/1876545495923/1/logo.20260208-232810,2026 - Tuesday Night Acoustic Jam,Hugh Wilson,"Same fun and great music. Now, at a new location for 2026","Music, Acoustic","Free parking, 1 hour 30 minutes, In person",Refunds up to 7 days before event,"1444 Glenora Drive, London, ON N5X 1V2, Canada",USD 0.0,Feb 24 at 7:30 PM
https://www.eventbrite.ca/e/wildfire-2026-registration-1299967972199,https://cdn.evbuc.com/images/1177680548/463932826097/1/logo.20260216-233942,WILDFIRE 2026,Campus Rush Global,"Wildfire 2026 promises to be a life-changing experience, marked by a mighty outpouring of the Holy Spirit.","Spirituality, Christianity","1 day 10 hours, In person",Refunds up to 7 days before event,"300 Water Street, Whitby, ON L1N 9B6, Canada",CAD 0.0,Mar 19 at 7:30 PM EDT
https://www.eventbrite.ca/e/badminton-drop-in-6am-8am-registration-1971481524310,https://cdn.evbuc.com/images/1171056979/2321789740323/1/logo.20251115-225850,Badminton Drop in 6am-8am,Khel Sports,"Early birds, grab your racquets and join us for some fun and games at our Badminton Drop in session!","Sports & Fitness, Other","2 hours, all ages, In person, Free parking",,"1095 Kingston Road #Unit 5A, Pickering, ON L1V 1B5, Canada",Free,Feb 22 at 6:00 AM
https://www.eventbrite.ca/e/2026-lpffa-retirement-dinner-tickets-1982622625644,https://cdn.evbuc.com/images/941445083/1140506034923/1/logo.20250121-230317,2026 LPFFA Retirement Dinner,London Professional Firefighters Association,Join us for a night of celebration as we honor and bid farewell to our retiring members of the London Professional Fire Fighters Association,"Community, Other",In person,Refunds up to 7 days before event,"591 Wellington Road, London, ON N6C 4R3, Canada",CAD 0.0 - CAD 38.95,Oct 19 at 6:00 PM
https://www.eventbrite.com/e/2026-oneworld-community-concert-exhibit-tickets-1983078995659,https://cdn.evbuc.com/images/1177471000/1410882352803/1/logo.20260213-151445,2026 #OneWorld Community Concert & Exhibit,Bridges from Borders,"#OneWorld Community Concert & Exhibit! Immerse yourself in a vibrant showcase of global talent, creativity, food, performances, and more!","Community, Other","3 hours, In person",Refunds up to 7 days before event,"300 North Forest Road, Williamsville, NY 14221, United States",USD 0.0,Apr 25 at 5:00 PM EDT
https://www.eventbrite.com/e/tennocon-2026-tickets-1797633894369,https://cdn.evbuc.com/images/1171922043/2012812312983/1/logo.20251128-152330,TennoCon 2026,Digital Extremes,TennoCon 2026 will be a celebration of all things Warframe and Soulframe! Don't miss our biggest event of the year.,"Hobbies, Gaming",In person,Refunds up to 7 days before event,"300 York Street, London, ON N6B 1P8, Canada",1130.00 CAD - 61.57 CAD,Jul 10 at 9:00 AM
https://www.eventbrite.ca/e/injaz-iftar-2026-tickets-1983197504121,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177572013%2F1661221666643%2F1%2Foriginal.20260215-164006?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C1000%2C6000%2C3000&s=07103be431e59633710352f90211ea58,Injaz Iftar 2026,InjazTO,"Ramadan Kareem! We're excited to host our 2nd annual iftar this year on Saturday, February 28th. Prior registration is required!",,,Refunds up to 7 days before event,"2500 Lawrence Avenue East, Toronto, ON M1P 2R7, Canada",CAD 0.0,Feb 28 at 5:30 PM EST
https://www.eventbrite.ca/e/getting-ready-for-kindergarten-tickets-1981347927989,https://cdn.evbuc.com/images/1010578683/1021908543363/1/logo.20250416-180122,Getting Ready For Kindergarten,Wasaga Beach Public Library,"Registration includes all 4 sessions: May 1st, 8th, 15th, 22nd. Get support as you prepare for the transition to school!","Family & Education, Children & Youth","1 hour 30 minutes, In person",Refunds up to 7 days before event,"544 River Road West, Wasaga Beach, ON L9Z 2P1, Canada",Free,May 1 at 10:00 AM EDT
https://www.eventbrite.com/e/black-history-month-pop-ups-at-markets-tickets-1982755388742,https://cdn.evbstatic.com/s3-build/prod/21894412222-rc2026-02-11_20.04-py27-de056fe/django/images/logos/eb_orange_on_white_1200x630.png,Black History Month Pop-Ups at Markets,Elizabeth Enderson,"Markets Ontario is hosting a special Black History Month Pop-Up Market celebrating Black-owned businesses, artisans, and makers","Community, Heritage","7 hours, In person",Refunds up to 7 days before event,"62 King Street West, Bowmanville, ON L1C 1R4, Canada",CAD 0.0,Feb 21 at 10:00 AM
https://www.eventbrite.ca/e/take-it-to-the-limit-the-music-legacy-of-the-eagles-tickets-1980103422640,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177289987%2F272615311890%2F1%2Foriginal.20260211-164039?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=20%2C0%2C2120%2C1060&s=9d52f78c7e2675145552a62facf40519,Take It To The Limit - The Music & Legacy of the Eagles,Centennial Hall,"Friday, September 11th, 2026 | 7:30pm",Music,"Paid parking, Parking available, all ages, In person, Doors at 6:30 PM",No Refunds,"550 Wellington Street, London, ON N6A 3P9, Canada",CAD 0.0,Sep 11 at 7:30 PM
https://www.eventbrite.com/e/buffalo-niagara-boat-show-february-19-22-2026-tickets-1977062707780,https://cdn.evbuc.com/images/1172415372/176431459168/1/logo.20251205-213505,"Buffalo Niagara Boat Show: February 19-22, 2026",Buffalo Niagara Boat Show,"Join us for the Buffalo Niagara Boat Show at Sahlen's Sports Park Featuring the region’s top dealers ""Show Only"" pricing.","Auto, Boat & Air, Boat",In person,No Refunds,"7070 Seneca Street, Elma, NY 14059, United States",10.00 USD,
https://www.eventbrite.ca/e/four-winds-music-fest-2026-tickets-1977617805091,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1172768733%2F320416096425%2F1%2Foriginal.20251211-151630?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C742%2C1320%2C660&s=dbb86ed674528fdf1c067fd3f5127c93,Four Winds Music Fest 2026,Ariana Dalie & Craig Smith,Four winds music fest 2026 is back for its fourth year. Early bird tickets sale ends February 8 all tickets go on sale February 9 at 12 AM.,"Music, Cultural","Paid parking, Parking available, 2 hours, all ages, In person",No Refunds,"233639 Concession 2 WGR, Durham, ON N0G 1R0, Canada",CAD 43.93 - CAD 256.93,Feb 9 at 12:00 AM
https://www.eventbrite.ca/e/making-your-money-last-in-retirement-tickets-1982088306481,https://cdn.evbuc.com/images/1176344639/468512372081/1/logo.20260131-205549,Making Your Money Last in Retirement,Georgina Public Library--Community Engagement,"Join us for an engaging seminar designed to help you confidently transition into retirement, and make the most of your financial future.","Business, Finance",In person,Refunds up to 7 days before event,"90 Wexford Drive, Keswick, ON L4P 3Z1, Canada",Free,Apr 28 at 12:00 PM
https://www.eventbrite.com/e/neuroscience-research-day-nrd-2026-tickets-1979952175255,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174280974%2F2987971275083%2F1%2Foriginal.20260108-042129?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=aa83037ca937a8ab62fe95e7b60820f5,Neuroscience Research Day (NRD 2026),Society of Neuroscience Graduate Students (SONGS),Explore cutting-edge neuroscience research from Western University students & London researchers. Free event open to all curious minds!,,,Refunds up to 7 days before event,"1151 Richmond Street, London, ON N6A 3K7, Canada",Free,Feb 19 at 5:00 PM EST
https://www.eventbrite.ca/e/hutton-house-6-week-community-pottery-hand-building-class-tickets-1972844568211,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171181051%2F205470554813%2F1%2Foriginal.20251117-203818?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=8617256da9382fc7079db278626eb1f7,Hutton House 6 Week Community Pottery Hand Building Class,Hutton House,Come join us for an 6-week hand building class where you'll learn the art of shaping clay into beautiful creations!,,,No Refunds,"654 Wonderland Road North, London, ON N6H 3E5, Canada",320.42 CAD,Jan 27 at 6:00 PM EST
https://www.eventbrite.ca/e/mainstage-challenge-by-rockstalgia-round-3-tickets-1981423387691,https://cdn.evbuc.com/images/1175639807/76404613493/1/logo.20260123-125739,MainStage Challenge by Rockstalgia - Round 3,Rockstalgia Inc.,"Join us for Round 3 of the MainStage Challenge, a high-energy battle of the bands competition.","Music, Rock","6 hours, In person",Refunds up to 7 days before event,"44 Bond St E, Oshawa, ON L1G 1B1, Canada, Oshawa, ON 1B1, Canada",USD 0.0,May 9 at 1:00 PM EDT
https://www.eventbrite.ca/e/hbec-further-faster-business-program-summer-2026-tickets-1981870194101,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F852514999%2F149026562396%2F1%2Foriginal.20240917-171125?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=101%2C138%2C1044%2C522&s=4b0eb09e46ce854077a015751b3af0ad,HBEC Further Faster Business Program Summer 2026,Henry Bernick Entrepreneurship Centre,Take time to work on your business today!,"Business, Startups","63 days 7 hours, In person",Refunds up to 2 days before event,"24 Maple Ave., Barrie, ON L4N 7W4, Canada",499.73 CAD,May 13 at 9:30 AM EDT
https://www.eventbrite.ca/e/the-chicks-experience-tickets-1978840460085,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1173404812%2F1395300759843%2F1%2Foriginal.20251222-173908?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C1160%2C2652%2C1326&s=ec43ead8813bae165485b7a606e00cbb,The Chicks Experience,Side Launch Brewing Company,"Get ready for The Chicks Experience — a show celebrating the iconic country trio, ""The Chicks""","Music, Country","2 hours 30 minutes, In person",Refunds up to 1 day before event,"200 Mountain Road #Unit 1, Collingwood, ON L9Y 4V5, Canada",CAD 27.96,Mar 7 at 7:30 PM EST
https://www.eventbrite.ca/e/improv-104-3-weeks-starting-february-4-2026-tickets-1981934783289,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176156856%2F24850255591%2F1%2Foriginal.20260129-133832?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2358ff360b80e04c499e1c956fcac5f1,"Improv 104 (3 Weeks) Starting February 4, 2026",Shut The Front Door Improv,Join us for Improv 104 and continue your improv journey in this 3-week course starting soon!,,Free parking,No Refunds,"371 Tecumseh Ave E, London, ON N6C 1T3, Canada",140.00 CAD,Feb 4 at 7:00 PM EST
